tenant,pre-pr-issue-id,vendor_type,status,created_on,updated_on,update_query
th606,427,PRIMARY,CREATED,2025-08-03 00:30:09.764000,2025-08-03 00:30:09.764000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 427 AND vendor_type = 'PRIMARY';
th606,429,PRIMARY,CREATED,2025-08-03 00:30:10.264000,2025-08-06 12:30:03.437000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 429 AND vendor_type = 'PRIMARY';
th606,431,PRIMARY,CREATED,2025-08-03 00:30:12.030000,2025-08-03 00:30:12.030000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 431 AND vendor_type = 'PRIMARY';
th606,432,PRIMARY,CREATED,2025-08-03 00:30:12.344000,2025-08-03 00:30:12.344000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 432 AND vendor_type = 'PRIMARY';
th606,433,PRIMARY,CREATED,2025-08-04 12:30:02.738000,2025-08-05 18:30:02.903000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 433 AND vendor_type = 'PRIMARY';
th606,434,PRIMARY,CREATED,2025-08-11 12:30:02.941000,2025-08-11 12:30:02.941000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 434 AND vendor_type = 'PRIMARY';
th606,435,PRIMARY,CREATED,2025-08-11 12:30:02.942000,2025-08-11 12:30:02.942000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 435 AND vendor_type = 'PRIMARY';
th606,436,PRIMARY,CREATED,2025-08-11 12:30:03.397000,2025-08-11 12:30:03.397000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 436 AND vendor_type = 'PRIMARY';
th606,437,PRIMARY,CREATED,2025-08-11 12:30:03.749000,2025-08-11 12:30:03.749000,UPDATE th606.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 437 AND vendor_type = 'PRIMARY';
th607,321,PRIMARY,CREATED,2025-05-03 00:35:16.646000,2025-05-03 00:35:16.646000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 321 AND vendor_type = 'PRIMARY';
th607,322,SECONDARY,CREATED,2025-05-03 00:35:16.786000,2025-05-03 00:35:16.786000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 322 AND vendor_type = 'SECONDARY';
th607,341,PRIMARY,CREATED,2025-06-03 01:02:52.202000,2025-06-03 01:02:52.202000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 341 AND vendor_type = 'PRIMARY';
th607,344,PRIMARY,CREATED,2025-06-03 01:02:52.843000,2025-06-03 01:02:52.843000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 344 AND vendor_type = 'PRIMARY';
th607,345,PRIMARY,CREATED,2025-06-03 01:02:53.076000,2025-06-03 01:02:53.076000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 345 AND vendor_type = 'PRIMARY';
th607,346,SECONDARY,CREATED,2025-06-03 01:20:36.528000,2025-06-03 01:20:36.528000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 346 AND vendor_type = 'SECONDARY';
th607,347,PRIMARY,CREATED,2025-06-03 01:20:36.771000,2025-06-03 01:20:36.771000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 347 AND vendor_type = 'PRIMARY';
th607,362,PRIMARY,CREATED,2025-07-03 01:04:17.230000,2025-08-09 06:30:10.901000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 362 AND vendor_type = 'PRIMARY';
th607,364,PRIMARY,CREATED,2025-07-03 01:04:55.315000,2025-07-03 01:04:55.315000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 364 AND vendor_type = 'PRIMARY';
th607,366,PRIMARY,CREATED,2025-07-03 01:10:32.491000,2025-07-03 01:10:32.491000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 366 AND vendor_type = 'PRIMARY';
th607,372,SECONDARY,CREATED,2025-07-03 01:10:33.761000,2025-07-03 01:10:33.761000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 372 AND vendor_type = 'SECONDARY';
th607,373,PRIMARY,CREATED,2025-07-03 01:11:36.494000,2025-07-03 01:11:36.494000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 373 AND vendor_type = 'PRIMARY';
th607,374,PRIMARY,CREATED,2025-07-03 01:11:36.770000,2025-07-03 01:11:36.770000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 374 AND vendor_type = 'PRIMARY';
th607,378,PRIMARY,CREATED,2025-07-03 01:14:34.703000,2025-07-03 01:14:34.703000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 378 AND vendor_type = 'PRIMARY';
th607,379,PRIMARY,CREATED,2025-07-03 01:14:34.936000,2025-08-07 12:30:12.040000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 379 AND vendor_type = 'PRIMARY';
th607,381,PRIMARY,CREATED,2025-07-23 12:32:25.669000,2025-08-07 18:30:11.005000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 381 AND vendor_type = 'PRIMARY';
th607,382,PRIMARY,CREATED,2025-07-23 12:33:28.455000,2025-08-07 18:30:11.006000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 382 AND vendor_type = 'PRIMARY';
th607,383,PRIMARY,CREATED,2025-07-23 12:34:38.679000,2025-08-07 18:30:11.009000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 383 AND vendor_type = 'PRIMARY';
th607,386,PRIMARY,CREATED,2025-08-03 01:00:01.557000,2025-08-03 01:00:01.557000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 386 AND vendor_type = 'PRIMARY';
th607,387,PRIMARY,CREATED,2025-08-03 01:00:02.515000,2025-08-03 01:00:02.515000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 387 AND vendor_type = 'PRIMARY';
th607,388,PRIMARY,CREATED,2025-08-03 01:00:02.924000,2025-08-03 01:00:02.924000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 388 AND vendor_type = 'PRIMARY';
th607,389,PRIMARY,CREATED,2025-08-03 01:00:03.235000,2025-08-03 01:00:03.235000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 389 AND vendor_type = 'PRIMARY';
th607,390,PRIMARY,CREATED,2025-08-03 01:03:00.477000,2025-08-03 01:03:00.477000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 390 AND vendor_type = 'PRIMARY';
th607,391,PRIMARY,CREATED,2025-08-03 01:03:00.699000,2025-08-03 01:03:00.699000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 391 AND vendor_type = 'PRIMARY';
th607,393,PRIMARY,CREATED,2025-08-03 01:04:48.387000,2025-08-03 01:04:48.387000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 393 AND vendor_type = 'PRIMARY';
th607,394,PRIMARY,CREATED,2025-08-03 01:04:48.574000,2025-08-03 01:04:48.574000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 394 AND vendor_type = 'PRIMARY';
th607,395,PRIMARY,CREATED,2025-08-03 01:04:48.777000,2025-08-03 01:04:48.777000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 395 AND vendor_type = 'PRIMARY';
th607,396,PRIMARY,CREATED,2025-08-03 01:04:49.012000,2025-08-03 01:04:49.012000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 396 AND vendor_type = 'PRIMARY';
th607,397,PRIMARY,CREATED,2025-08-03 01:05:54.874000,2025-08-03 01:05:54.874000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 397 AND vendor_type = 'PRIMARY';
th607,398,PRIMARY,CREATED,2025-08-03 01:05:55.122000,2025-08-03 01:05:55.122000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 398 AND vendor_type = 'PRIMARY';
th607,399,PRIMARY,CREATED,2025-08-03 01:05:55.397000,2025-08-09 06:30:10.903000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 399 AND vendor_type = 'PRIMARY';
th607,400,PRIMARY,CREATED,2025-08-03 01:05:55.628000,2025-08-04 12:30:13.039000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 400 AND vendor_type = 'PRIMARY';
th607,401,PRIMARY,CREATED,2025-08-03 01:05:55.853000,2025-08-03 01:05:55.853000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 401 AND vendor_type = 'PRIMARY';
th607,402,PRIMARY,CREATED,2025-08-04 12:37:22.496000,2025-08-04 12:37:22.496000,UPDATE th607.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 402 AND vendor_type = 'PRIMARY';
th608,397,SECONDARY,CREATED,2025-05-03 00:33:55.130000,2025-05-03 00:33:55.130000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 397 AND vendor_type = 'SECONDARY';
th608,398,PRIMARY,CREATED,2025-05-03 00:33:55.266000,2025-05-05 12:30:05.772000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 398 AND vendor_type = 'PRIMARY';
th608,400,PRIMARY,CREATED,2025-05-03 00:34:28.926000,2025-07-23 12:30:14.661000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 400 AND vendor_type = 'PRIMARY';
th608,402,PRIMARY,CREATED,2025-05-03 00:35:30.964000,2025-05-03 00:35:30.964000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 402 AND vendor_type = 'PRIMARY';
th608,421,PRIMARY,CREATED,2025-06-03 00:47:37.218000,2025-06-03 00:47:37.218000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 421 AND vendor_type = 'PRIMARY';
th608,427,PRIMARY,CREATED,2025-06-03 00:58:50.480000,2025-07-01 18:30:13.801000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 427 AND vendor_type = 'PRIMARY';
th608,431,PRIMARY,CREATED,2025-06-03 01:02:57.711000,2025-08-11 12:30:25.611000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 431 AND vendor_type = 'PRIMARY';
th608,433,PRIMARY,CREATED,2025-06-03 01:02:58.164000,2025-06-03 01:02:58.164000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 433 AND vendor_type = 'PRIMARY';
th608,435,PRIMARY,CREATED,2025-06-03 01:04:05.436000,2025-06-03 01:04:05.436000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 435 AND vendor_type = 'PRIMARY';
th608,436,PRIMARY,CREATED,2025-06-03 01:04:05.632000,2025-06-03 01:04:05.632000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 436 AND vendor_type = 'PRIMARY';
th608,437,PRIMARY,CREATED,2025-06-03 01:04:05.876000,2025-06-03 01:04:05.876000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 437 AND vendor_type = 'PRIMARY';
th608,438,SECONDARY,CREATED,2025-06-10 12:30:43.759000,2025-06-10 12:30:43.759000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 438 AND vendor_type = 'SECONDARY';
th608,445,PRIMARY,CREATED,2025-07-03 00:43:50.797000,2025-07-03 00:43:50.797000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 445 AND vendor_type = 'PRIMARY';
th608,448,PRIMARY,CREATED,2025-07-03 00:54:21.024000,2025-07-03 00:54:21.024000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 448 AND vendor_type = 'PRIMARY';
th608,450,PRIMARY,CREATED,2025-07-03 00:56:56.917000,2025-07-28 12:30:14.850000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 450 AND vendor_type = 'PRIMARY';
th608,457,PRIMARY,CREATED,2025-07-19 12:30:21.116000,2025-07-22 12:30:15.043000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 457 AND vendor_type = 'PRIMARY';
th608,458,PRIMARY,CREATED,2025-07-19 12:30:35.887000,2025-07-22 12:30:15.044000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 458 AND vendor_type = 'PRIMARY';
th608,459,PRIMARY,CREATED,2025-07-19 12:30:52.515000,2025-07-19 12:30:52.515000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 459 AND vendor_type = 'PRIMARY';
th608,460,PRIMARY,CREATED,2025-07-22 12:31:03.142000,2025-07-26 06:30:26.028000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 460 AND vendor_type = 'PRIMARY';
th608,461,PRIMARY,CREATED,2025-07-22 12:31:52.549000,2025-07-26 06:30:26.029000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 461 AND vendor_type = 'PRIMARY';
th608,462,PRIMARY,CREATED,2025-07-22 12:31:57.506000,2025-07-26 06:30:26.045000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 462 AND vendor_type = 'PRIMARY';
th608,472,SECONDARY,CREATED,2025-07-28 09:13:56.164000,2025-07-28 12:02:32.089000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 472 AND vendor_type = 'SECONDARY';
th608,491,PRIMARY,CREATED,2025-07-31 15:44:36.580000,2025-07-31 15:44:36.580000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 491 AND vendor_type = 'PRIMARY';
th608,492,PRIMARY,CREATED,2025-08-03 00:54:27.174000,2025-08-03 00:54:27.174000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 492 AND vendor_type = 'PRIMARY';
th608,493,PRIMARY,CREATED,2025-08-03 00:54:27.360000,2025-08-03 00:54:27.360000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 493 AND vendor_type = 'PRIMARY';
th608,494,PRIMARY,CREATED,2025-08-03 00:54:27.574000,2025-08-11 06:30:33.129000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 494 AND vendor_type = 'PRIMARY';
th608,495,PRIMARY,CREATED,2025-08-03 00:54:27.773000,2025-08-03 00:54:27.773000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 495 AND vendor_type = 'PRIMARY';
th608,496,PRIMARY,CREATED,2025-08-03 00:54:28.039000,2025-08-03 00:54:28.039000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 496 AND vendor_type = 'PRIMARY';
th608,497,PRIMARY,CREATED,2025-08-03 00:55:27.695000,2025-08-03 00:55:27.695000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 497 AND vendor_type = 'PRIMARY';
th608,498,PRIMARY,CREATED,2025-08-03 00:55:27.906000,2025-08-11 12:30:25.613000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 498 AND vendor_type = 'PRIMARY';
th608,499,PRIMARY,CREATED,2025-08-03 00:55:28.108000,2025-08-03 00:55:28.108000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 499 AND vendor_type = 'PRIMARY';
th608,500,PRIMARY,CREATED,2025-08-03 00:55:28.318000,2025-08-03 00:55:28.318000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 500 AND vendor_type = 'PRIMARY';
th608,501,PRIMARY,CREATED,2025-08-03 00:55:28.538000,2025-08-03 00:55:28.538000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 501 AND vendor_type = 'PRIMARY';
th608,502,PRIMARY,CREATED,2025-08-03 00:58:22.530000,2025-08-03 00:58:22.530000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 502 AND vendor_type = 'PRIMARY';
th608,503,PRIMARY,CREATED,2025-08-03 00:58:22.718000,2025-08-03 00:58:22.718000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 503 AND vendor_type = 'PRIMARY';
th608,504,PRIMARY,CREATED,2025-08-03 01:01:18.541000,2025-08-03 01:01:18.541000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 504 AND vendor_type = 'PRIMARY';
th608,505,PRIMARY,CREATED,2025-08-03 01:01:18.828000,2025-08-03 01:01:18.828000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 505 AND vendor_type = 'PRIMARY';
th608,506,PRIMARY,CREATED,2025-08-03 01:01:19.089000,2025-08-03 01:01:19.089000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 506 AND vendor_type = 'PRIMARY';
th608,507,PRIMARY,CREATED,2025-08-03 01:03:08.536000,2025-08-03 01:03:08.536000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 507 AND vendor_type = 'PRIMARY';
th608,508,PRIMARY,CREATED,2025-08-03 01:03:08.754000,2025-08-03 01:03:08.754000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 508 AND vendor_type = 'PRIMARY';
th608,509,PRIMARY,CREATED,2025-08-03 01:03:08.994000,2025-08-03 01:03:08.994000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 509 AND vendor_type = 'PRIMARY';
th608,510,PRIMARY,CREATED,2025-08-03 01:03:09.210000,2025-08-03 01:03:09.210000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 510 AND vendor_type = 'PRIMARY';
th608,511,PRIMARY,CREATED,2025-08-03 01:03:09.508000,2025-08-03 01:03:09.508000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 511 AND vendor_type = 'PRIMARY';
th608,512,PRIMARY,CREATED,2025-08-03 01:03:09.743000,2025-08-03 01:03:09.743000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 512 AND vendor_type = 'PRIMARY';
th608,513,PRIMARY,CREATED,2025-08-03 01:03:09.992000,2025-08-03 01:03:09.992000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 513 AND vendor_type = 'PRIMARY';
th608,514,PRIMARY,CREATED,2025-08-03 01:04:24.063000,2025-08-03 01:04:24.063000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 514 AND vendor_type = 'PRIMARY';
th608,515,PRIMARY,CREATED,2025-08-03 01:04:24.274000,2025-08-03 01:04:24.274000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 515 AND vendor_type = 'PRIMARY';
th608,516,PRIMARY,CREATED,2025-08-03 01:04:24.543000,2025-08-03 01:04:24.543000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 516 AND vendor_type = 'PRIMARY';
th608,517,PRIMARY,CREATED,2025-08-03 01:04:24.752000,2025-08-03 01:04:24.752000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 517 AND vendor_type = 'PRIMARY';
th608,518,PRIMARY,CREATED,2025-08-03 01:04:24.960000,2025-08-03 01:04:24.960000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 518 AND vendor_type = 'PRIMARY';
th608,519,PRIMARY,CREATED,2025-08-09 12:33:12.106000,2025-08-09 12:33:12.106000,UPDATE th608.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 519 AND vendor_type = 'PRIMARY';
th609,507,SECONDARY,CREATED,2025-05-03 00:30:03.393000,2025-07-16 06:30:02.767000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 507 AND vendor_type = 'SECONDARY';
th609,537,PRIMARY,CREATED,2025-06-03 00:30:47.447000,2025-06-03 00:30:47.447000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 537 AND vendor_type = 'PRIMARY';
th609,546,SECONDARY,CREATED,2025-06-10 12:30:04.444000,2025-06-10 12:30:04.444000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 546 AND vendor_type = 'SECONDARY';
th609,556,PRIMARY,CREATED,2025-07-03 00:30:08.462000,2025-07-03 00:30:08.462000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 556 AND vendor_type = 'PRIMARY';
th609,557,PRIMARY,CREATED,2025-07-03 00:30:08.698000,2025-08-08 12:30:04.606000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 557 AND vendor_type = 'PRIMARY';
th609,558,PRIMARY,CREATED,2025-07-03 00:30:08.706000,2025-07-03 00:30:08.706000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 558 AND vendor_type = 'PRIMARY';
th609,563,PRIMARY,CREATED,2025-07-03 00:30:09.193000,2025-08-05 12:30:02.460000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 563 AND vendor_type = 'PRIMARY';
th609,568,PRIMARY,CREATED,2025-07-03 00:30:09.770000,2025-08-08 12:30:04.607000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 568 AND vendor_type = 'PRIMARY';
th609,570,PRIMARY,CREATED,2025-07-03 00:32:39.907000,2025-07-18 12:30:04.010000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 570 AND vendor_type = 'PRIMARY';
th609,572,PRIMARY,CREATED,2025-07-03 00:32:40.410000,2025-08-05 06:30:04.450000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 572 AND vendor_type = 'PRIMARY';
th609,573,PRIMARY,CREATED,2025-07-24 12:30:16.279000,2025-08-08 12:30:04.607000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 573 AND vendor_type = 'PRIMARY';
th609,574,PRIMARY,CREATED,2025-07-24 12:30:16.868000,2025-08-08 12:30:04.608000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 574 AND vendor_type = 'PRIMARY';
th609,575,PRIMARY,CREATED,2025-07-24 12:30:17.203000,2025-08-08 12:30:04.614000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 575 AND vendor_type = 'PRIMARY';
th609,584,PRIMARY,CREATED,2025-08-03 00:30:06.275000,2025-08-03 00:30:06.275000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 584 AND vendor_type = 'PRIMARY';
th609,586,PRIMARY,CREATED,2025-08-03 00:30:07.064000,2025-08-03 00:30:07.064000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 586 AND vendor_type = 'PRIMARY';
th609,587,PRIMARY,CREATED,2025-08-03 00:30:07.454000,2025-08-03 00:30:07.454000,UPDATE th609.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 587 AND vendor_type = 'PRIMARY';
