source_tenant,dest_tenant,purchase_issue_id,partner_detail_id,invoice_id,invoice_no,invoice_tenant,tray_id,status,debit_note_number,invoice_sequence_type,pr_type,created_on,updated_on,skull_opcode,invoice_date
th213,th435,6743,206328,100546,S/54816,,,DELIVERED,DR0213-25A000003,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:35:28,2025-08-06 10:27:15,U,2025-07-10 11:35:29
th213,th435,6720,206328,100001,S/27223,,,DELIVERED,DR0213-25A000003,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:35:22,2025-08-06 10:27:15,U,2025-07-10 11:35:29
th213,th435,6732,206328,79798,DP-23-376770,,,DELIVERED,DR0213-25A000003,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:35:25,2025-08-06 10:27:15,U,2025-07-10 11:35:29
th213,th435,6744,206328,79052,DP-23-355313,,,DELIVERED,DR0213-25A000003,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:35:28,2025-08-06 10:27:15,U,2025-07-10 11:35:29
th213,th435,6721,206328,78036,DP-23-43864,,,DELIVERED,DR0213-25A000003,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:35:22,2025-08-06 10:27:15,U,2025-07-10 11:35:29
th213,th435,6747,206328,80325,DP-23-399002,,,DELIVERED,DR0213-25A000003,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:35:29,2025-08-06 10:27:15,U,2025-07-10 11:35:29
th213,th435,6740,206328,93549,S/110127,,,DELIVERED,DR0213-25A000003,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:35:27,2025-08-06 10:27:15,U,2025-07-10 11:35:29
th213,th435,6736,206328,78911,DP-23-388706,,,DELIVERED,DR0213-25A000003,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:35:26,2025-08-06 10:27:15,U,2025-07-10 11:35:29
th213,th435,6724,206328,79756,DP-23-376776,,,DELIVERED,DR0213-25A000003,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:35:23,2025-08-06 10:27:15,U,2025-07-10 11:35:29
th213,th435,6782,206328,90470,MUM23-24TM/01533,,,READY_FOR_DELIVERY,DR0213-25A000004,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-10 11:44:57,2025-07-10 11:44:59,U,2025-07-10 11:44:57
th213,th435,6847,206328,83105,EA-23-739983,,,READY_FOR_DELIVERY,DR0213-25A000005,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 3:35:46,2025-07-11 3:35:51,U,2025-07-11 3:35:46
th213,th435,6846,206328,100262,SB-23-24980,,,READY_FOR_DELIVERY,DR0213-25A000005,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 3:35:46,2025-07-11 3:35:51,U,2025-07-11 3:35:46
th213,th435,6887,206328,99555,S/336356,,,READY_FOR_DELIVERY,DR0213-25A000006,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:30:41,2025-07-11 4:30:44,U,2025-07-11 4:30:41
th213,th435,6888,206328,109070,4407324784,,,READY_FOR_DELIVERY,DR0213-25A000007,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:32:05,2025-07-11 4:32:09,U,2025-07-11 4:32:05
th213,th435,6889,206328,109089,4407329301,,,READY_FOR_DELIVERY,DR0213-25A000007,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:32:05,2025-07-11 4:32:09,U,2025-07-11 4:32:05
th213,th435,6895,206328,66660,353248825,,,READY_FOR_DELIVERY,DR0213-25A000009,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:37:19,2025-07-11 4:37:24,U,2025-07-11 4:37:19
th213,th435,6896,206328,25347,DP-24-103470,,,READY_FOR_DELIVERY,DR0213-25A000009,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:37:19,2025-07-11 4:37:24,U,2025-07-11 4:37:19
th213,th435,6897,206328,53370,301326620,,,READY_FOR_DELIVERY,DR0213-25A000009,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:37:19,2025-07-11 4:37:24,U,2025-07-11 4:37:19
th213,th435,6904,206328,109347,5613031193,,,READY_FOR_DELIVERY,DR0213-25A000010,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:44:36,2025-07-11 4:44:40,U,2025-07-11 4:44:36
th213,th435,6905,206328,78423,DP-23-444753,,,READY_FOR_DELIVERY,DR0213-25A000011,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:46:19,2025-07-11 4:46:21,U,2025-07-11 4:46:19
th213,th435,6906,206328,56121,3320000895,,,READY_FOR_DELIVERY,DR0213-25A000012,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:47:58,2025-07-11 4:48:02,U,2025-07-11 4:47:58
th213,th435,6910,206328,72008,AWC-23-406,,,READY_FOR_DELIVERY,DR0213-25A000013,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:48:49,2025-07-11 4:48:52,U,2025-07-11 4:48:49
th213,th435,6907,206328,80290,DP-23-380766,,,READY_FOR_DELIVERY,DR0213-25A000013,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:48:49,2025-07-11 4:48:52,U,2025-07-11 4:48:49
th213,th435,6908,206328,79009,DP-23-355319,,,READY_FOR_DELIVERY,DR0213-25A000013,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:48:49,2025-07-11 4:48:52,U,2025-07-11 4:48:49
th213,th435,6909,206328,71062,AWC-23-405,,,READY_FOR_DELIVERY,DR0213-25A000013,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 4:48:49,2025-07-11 4:48:52,U,2025-07-11 4:48:49
th213,th435,7004,206328,89323,MP-23-651801,,,READY_FOR_DELIVERY,DR0213-25A000014,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 6:22:34,2025-07-11 6:22:36,U,2025-07-11 6:22:34
th213,th435,7012,206328,109294,MH0200005100,,,READY_FOR_DELIVERY,DR0213-25A000015,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-11 6:32:48,2025-07-11 6:32:54,U,2025-07-11 6:32:50
th213,th435,15778,206328,109074,DP-24-14506,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:21,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15776,206328,80011,DP-22-428460,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:21,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15789,206328,100829,SB-23-30215,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:23,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15809,206328,80249,DP-22-428461,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:25,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15787,206328,71995,AWC-23-403,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:22,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15807,206328,79783,DP-23-380768,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:25,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15798,206328,109154,DP-24-44878,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:24,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15785,206328,73142,DP-22-112425,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:22,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15769,206328,79631,DP-23-370360,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:20,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15767,206328,72053,AWC-23-404,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:20,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15791,206328,80241,DP-23-355318,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:23,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15783,206328,72008,AWC-23-406,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:22,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15805,206328,74060,DP-23-293981,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:25,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15781,206328,80438,DP-22-496471,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:22,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15780,206328,77850,DP-23-243948,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:22,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15792,206328,75141,DP-23-513566,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:23,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15801,206328,26999,DP-24-149693,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:24,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15796,206328,77160,DP-23-202417,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:24,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15795,206328,77970,DP-23-202418,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:23,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15800,206328,79009,DP-23-355319,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:24,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15808,206328,74081,DP-23-243950,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:25,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15768,206328,78932,DP-22-565314,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:20,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15772,206328,78659,DP-22-564751,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:21,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15784,206328,75616,DP-23-293980,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:22,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15804,206328,79347,DP-23-402829,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:24,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15799,206328,89701,MP-23-807066,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:24,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15777,206328,109680,DP-23-513601,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:21,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15788,206328,107998,DP-22-112423,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:23,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15786,206328,95026,R-23-23420,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:22,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15779,206328,77928,DP-23-462849,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:21,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15773,206328,74687,DP-23-513567,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:21,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15775,206328,77925,DP-22-564756,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:21,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15803,206328,78633,DP-22-498080,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:24,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15793,206328,77183,DP-23-205881,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:23,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15802,206328,76677,DP-23-444094,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:24,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15771,206328,72821,DP-23-117353,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:20,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15770,206328,77823,DP-22-564754,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:20,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15794,206328,79191,DP-23-42079,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:23,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15790,206328,31682,DP-24-33653,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:23,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15797,206328,79687,DP-23-355321,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:24,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15806,206328,80263,DP-22-456503,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:25,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15782,206328,108083,ADS-22-29379,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:22,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,15774,206328,80032,DP-23-402830,,,DELIVERED,DR0213-25A000019,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 5:11:21,2025-07-30 8:36:10,U,2025-07-27 5:11:25
th213,th435,16139,206328,97704,S/99300,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:50,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16126,206328,109863,DP-23-290406,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:48,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16114,206328,77611,DP-22-563417,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:47,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16113,206328,109202,DP-24-6876,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:46,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16138,206328,109691,DP-23-484809,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:50,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16125,206328,103863,TI/37989,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:48,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16137,206328,79747,DP-23-376774,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:50,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16112,206328,74147,DP-23-109202,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:46,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16129,206328,103639,TI/8868,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:49,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16136,206328,108106,DP-22-110721,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:50,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16111,206328,92920,R/8277,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:46,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16150,206328,72498,DP-23-109196,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:52,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16128,206328,78038,DP-23-238546,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:49,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16127,206328,74756,DP-23-98275,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:49,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16135,206328,78465,DP-22-563420,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:49,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16151,206328,73712,DP-23-109258,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:52,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16147,206328,75153,DP-23-324801,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:51,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16118,206328,78096,DP-23-243938,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:47,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16122,206328,75329,DP-23-98265,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:48,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16134,206328,99082,S/40231,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:49,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16140,206328,98656,R/13462,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:50,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16145,206328,97448,S/153048,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:51,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16149,206328,80274,DP-23-376783,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:51,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16153,206328,95137,R-23-41097,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:52,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16108,206328,78036,DP-23-43864,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:46,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16132,206328,100660,S/54817,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:49,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16124,206328,73016,DP-23-109200,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:48,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16116,206328,100127,S/54622,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:47,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16130,206328,78243,DP-23-376766,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:49,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16155,206328,29740,DP-24-67897,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:52,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16131,206328,78911,DP-23-388706,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:49,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16154,206328,108187,DP-22-347724,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:52,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16109,206328,72999,DP-23-109134,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:46,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16120,206328,89409,MP-23-809602,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:48,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16141,206328,99729,S/27224,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:50,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16144,206328,103906,TI/43912,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:51,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16142,206328,79391,DP-23-238537,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:51,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16143,206328,78423,DP-23-444753,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:51,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16110,206328,79401,DP-23-239275,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:46,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16119,206328,78170,DP-23-43867,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:47,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16146,206328,100797,S/54624,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:51,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16121,206328,79311,DP-23-388705,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:48,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16152,206328,76990,DP-22-200338,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:52,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16133,206328,78730,DP-23-179425,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:49,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16117,206328,100546,S/54816,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:47,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16156,206328,77951,DP-23-190965,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:52,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16148,206328,99136,S/121147,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:51,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16123,206328,99881,S/27211,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:48,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,16115,206328,74277,DP-23-98274,,,READY_FOR_DELIVERY,DR0213-25A000020,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-07-27 6:23:47,2025-07-27 6:23:58,U,2025-07-27 6:23:53
th213,th435,34034,206328,53370,301326620,,,READY_FOR_DELIVERY,DR0213-25A000021,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-08-12 6:34:39,2025-08-12 6:34:41,U,2025-08-12 6:34:39
th213,th435,34035,206328,25347,DP-24-103470,,,READY_FOR_DELIVERY,DR0213-25A000021,DELIVERY_CHALLAN,PURCHASE_RETURN,2025-08-12 6:34:39,2025-08-12 6:34:41,U,2025-08-12 6:34:39
th214,th213,653135,186028,,,,TR-31486,READY_FOR_DELIVERY,DR0214-25A000009,DELIVERY_CHALLAN,REGULAR,2025-06-17 10:53:51,2025-06-17 11:35:19,U,2025-06-17 11:34:24
th214,th213,689249,186028,,,,TR-3131,READY_FOR_DELIVERY,DR0214-25A000409,DELIVERY_CHALLAN,REGULAR,2025-07-04 6:39:28,2025-07-09 7:17:48,U,2025-07-09 7:17:43
