tenant,id,status,invoice_id,invoice_no,partner_detail_id,child_tenant_partner_detail_id,tenantCode,invoice_sequence_type,error_reason
th402,99295,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99296,DISPATCH_READY,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99297,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99298,RACKING_IN_PROGRESS,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99299,DISPATCH_READY,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99300,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99301,DISPATCH_READY,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99302,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99303,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99304,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99305,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99306,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99307,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99308,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99309,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99310,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99311,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99312,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99313,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99314,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99315,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99316,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99317,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99318,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99319,DISPATCH_READY,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99320,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99321,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99322,DISPATCH_READY,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99323,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99324,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99325,DISPATCH_READY,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99326,DISPATCH_READY,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99327,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99328,DISPATCH_READY,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99329,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99330,DISPATCH_READY,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99331,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99332,READY_FOR_RACKING,,,183479,174105,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99333,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99334,READY_FOR_RACKING,,,183479,173750,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99335,READY_FOR_RACKING,,,183479,174105,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99336,READY_FOR_RACKING,,,183479,173707,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99337,RACKING_IN_PROGRESS,,,183479,174105,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99338,READY_FOR_RACKING,,,183479,174105,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99339,DISPATCH_READY,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99340,READY_FOR_RACKING,,,183479,174105,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99341,DISPATCH_READY,,,183479,30003,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99342,DISPATCH_READY,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99343,READY_FOR_RACKING,,,183479,174105,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99344,RACKING_IN_PROGRESS,,,183479,30003,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99345,DISPATCH_READY,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99346,DISPATCH_READY,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99347,READY_FOR_RACKING,,,183479,30003,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99348,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99349,DISPATCH_READY,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99350,READY_FOR_RACKING,,,183479,30003,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99351,READY_FOR_RACKING,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99352,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99353,READY_FOR_RACKING,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99354,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99355,READY_FOR_RACKING,,,183479,174168,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99356,READY_FOR_RACKING,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99357,READY_FOR_RACKING,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99358,READY_FOR_RACKING,,,183479,174116,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99359,DISPATCH_READY,,,183479,12307,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99360,READY_FOR_RACKING,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99361,READY_FOR_RACKING,,,183479,174116,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99362,READY_FOR_RACKING,,,183479,12307,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99363,READY_FOR_RACKING,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99364,READY_FOR_RACKING,,,183479,122337,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99365,READY_FOR_RACKING,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99366,READY_FOR_RACKING,,,183479,174177,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99367,READY_FOR_RACKING,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99368,READY_FOR_RACKING,,,183479,173744,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99369,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99370,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99371,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99372,READY_FOR_RACKING,,,183479,31392,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99373,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99374,RACKING_IN_PROGRESS,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99375,DISPATCH_READY,,,183479,31392,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99376,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99377,RACKING_IN_PROGRESS,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99378,READY_FOR_RACKING,,,183479,31392,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99379,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99380,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99381,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99382,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99383,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99384,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99385,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99386,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99387,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99388,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99389,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99390,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99391,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99392,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99393,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99394,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99395,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99396,RACKING_IN_PROGRESS,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99397,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99398,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99399,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99400,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99401,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99402,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99403,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99404,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99405,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99406,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99407,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99408,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99409,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99410,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99411,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99412,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99413,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99414,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99415,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99416,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99417,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99418,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99419,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99420,DISPATCH_READY,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99421,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99422,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99423,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99424,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99425,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99426,READY_FOR_RACKING,,,183479,29947,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99427,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99428,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99429,RACKING_IN_PROGRESS,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99430,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99431,RACKING_IN_PROGRESS,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99432,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99433,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99434,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99435,DISPATCH_READY,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99436,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99437,DISPATCH_READY,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99438,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99439,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99440,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99441,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99442,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99443,DISPATCH_READY,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99444,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99445,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99446,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99447,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99448,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99449,DISPATCH_READY,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99450,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99451,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99452,DISPATCH_READY,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99453,DISPATCH_READY,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99454,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99455,DISPATCH_READY,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99456,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99457,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99458,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99459,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99460,DISPATCH_READY,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99461,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99462,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99463,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99464,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99465,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99466,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99467,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99468,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99469,READY_FOR_RACKING,,,183479,2682,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99470,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99471,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99472,READY_FOR_RACKING,,,183479,8699,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99473,READY_FOR_RACKING,,,183479,174106,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99474,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99475,READY_FOR_RACKING,,,183479,174106,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99476,DISPATCH_READY,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99477,READY_FOR_RACKING,,,183479,174106,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99478,DISPATCH_READY,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99479,READY_FOR_RACKING,,,183479,174106,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99480,DISPATCH_READY,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99481,READY_FOR_RACKING,,,183479,174106,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99482,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99483,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99484,READY_FOR_RACKING,,,183479,174106,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99485,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99486,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99487,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99488,READY_FOR_RACKING,,,183479,122337,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99489,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99491,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99492,DISPATCH_READY,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99493,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99494,READY_FOR_RACKING,,,183479,1444,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99495,RACKING_IN_PROGRESS,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99496,DISPATCH_READY,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99497,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99498,DISPATCH_READY,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99499,READY_FOR_RACKING,,,183479,174161,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99500,DISPATCH_READY,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99501,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99502,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99503,DISPATCH_READY,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99504,READY_FOR_RACKING,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99505,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99506,READY_FOR_RACKING,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99507,READY_FOR_RACKING,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99508,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99509,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99510,DISPATCH_READY,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99511,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99512,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99513,DISPATCH_READY,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99514,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99515,DISPATCH_READY,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99516,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99517,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99518,READY_FOR_RACKING,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99519,READY_FOR_RACKING,,,183479,1726,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99520,READY_FOR_RACKING,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99521,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99522,READY_FOR_RACKING,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99523,READY_FOR_RACKING,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99524,DISPATCH_READY,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99525,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99526,RACKING_IN_PROGRESS,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99527,DISPATCH_READY,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99528,RACKING_IN_PROGRESS,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99529,DISPATCH_READY,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99530,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99531,DISPATCH_READY,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99532,DISPATCH_READY,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99533,READY_FOR_RACKING,,,183479,38233,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99534,READY_FOR_RACKING,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99535,READY_FOR_RACKING,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99536,READY_FOR_RACKING,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99537,READY_FOR_RACKING,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99538,READY_FOR_RACKING,,,183479,29922,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
th402,99539,READY_FOR_RACKING,,,183479,8959,th40,DEBIT_NOTE_NUMBER,No warehouse ID found
